tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0035423,movie,Kate & Leopold,Kate & Leopold,0,2001.0,,118,"Comedy,Fantasy,Romance"
tt0062336,movie,The Tango of the Widower and Its Distorting Mirror,El tango del viudo y su espejo deformante,0,2020.0,,70,Drama
tt0068865,movie,Lives of Performers,Lives of Performers,0,2016.0,,90,Drama
tt0069049,movie,The Other Side of the Wind,The Other Side of the Wind,0,2018.0,,122,Drama
tt0088751,movie,The Naked Monster,The Naked Monster,0,2005.0,,100,"Comedy,Horror,Sci-Fi"
tt0096056,movie,Crime and Punishment,Crime and Punishment,0,2002.0,,126,Drama
tt0100275,movie,The Wandering Soap Opera,La Telenovela Errante,0,2017.0,,80,"Comedy,Drama,Fantasy"
tt0103340,movie,Life for Life: Maximilian Kolbe,Zycie za zycie. Maksymilian Kolbe,0,2006.0,,90,"Biography,Drama"
tt0108549,movie,West from North Goes South,West from North Goes South,0,2004.0,,96,"Comedy,Mystery"
tt0113026,movie,The Fantasticks,The Fantasticks,0,2000.0,,86,"Musical,Romance"
tt0113092,movie,For the Cause,For the Cause,0,2000.0,,100,"Action,Adventure,Drama"
tt0114447,movie,The Silent Force,The Silent Force,0,2001.0,,90,Action
tt0115937,movie,Consequence,Consequence,0,2000.0,,91,Drama
tt0116391,movie,Gang,Gang,0,2000.0,,167,"Action,Crime,Drama"
tt0116628,movie,The Incorporated,The Incorporated,0,2000.0,,86,"Action,Thriller"
tt0116916,movie,The Lord Protector,The Lord Protector,0,2001.0,,101,"Action,Adventure,Fantasy"
tt0116991,movie,Mariette in Ecstasy,Mariette in Ecstasy,0,2009.0,,101,Drama
tt0117743,movie,Still Waters Burn,Still Waters Burn,0,2008.0,,83,"Drama,Romance"
tt0118141,movie,What Is It?,What Is It?,0,2005.0,,72,Drama
tt0118589,movie,Glitter,Glitter,0,2001.0,,104,"Drama,Music,Romance"
tt0118652,movie,The Attic Expeditions,The Attic Expeditions,0,2001.0,,100,"Comedy,Horror,Mystery"
tt0118694,movie,In the Mood for Love,Fa yeung nin wah,0,2000.0,,98,"Drama,Romance"
tt0118710,movie,Beyond the Pale,Beyond the Pale,0,2000.0,,96,Drama
tt0118852,movie,Chinese Coffee,Chinese Coffee,0,2000.0,,99,Drama
tt0118926,movie,The Dancer Upstairs,The Dancer Upstairs,0,2002.0,,132,"Crime,Drama,Thriller"
tt0119004,movie,Don's Plum,Don's Plum,0,2001.0,,89,"Comedy,Drama"
tt0119231,movie,The Junior Defenders,The Junior Defenders,0,2007.0,,83,Comedy
tt0119273,movie,Heavy Metal 2000,Heavy Metal 2000,0,2000.0,,88,"Action,Adventure,Animation"
tt0119495,movie,Love 101,Love 101,0,2000.0,,86,"Comedy,Drama,Romance"
tt0119806,movie,Nothing Sacred,Nothing Sacred,0,2000.0,,98,"Comedy,Romance"
tt0119966,movie,Pushing the Envelope,Pushing the Envelope,0,2000.0,,75,"Drama,Thriller"
tt0119970,movie,My Apocalypse,Quality Time,0,2008.0,,82,"Comedy,Drama,Sci-Fi"
tt0119980,movie,Random Shooting in L.A.,Random Shooting in L.A.,0,2002.0,,91,Drama
tt0120166,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2001.0,,86,"Adventure,Family,Fantasy"
tt0120202,movie,State and Main,State and Main,0,2000.0,,105,"Comedy,Drama"
tt0120263,movie,Songs from the Second Floor,Sånger från andra våningen,0,2000.0,,98,"Comedy,Drama"
tt0120467,movie,Vulgar,Vulgar,0,2000.0,,87,"Crime,Drama,Thriller"
tt0120607,movie,Between the Sheets,Between the Sheets,0,2003.0,,102,Comedy
tt0120624,movie,Camarate,Camarate,0,2001.0,,100,"Drama,History"
tt0120626,movie,April Captains,Capitães de Abril,0,2000.0,,123,"Drama,History,War"
tt0120630,movie,Chicken Run,Chicken Run,0,2000.0,,84,"Adventure,Animation,Comedy"
tt0120667,movie,Fantastic Four,Fantastic Four,0,2005.0,,106,"Action,Adventure,Fantasy"
tt0120673,movie,Foiled,Foiled,0,2000.0,,78,"Action,Drama,Sci-Fi"
tt0120679,movie,Frida,Frida,0,2002.0,,123,"Biography,Drama,Romance"
tt0120681,movie,From Hell,From Hell,0,2001.0,,122,"Horror,Mystery,Thriller"
tt0120698,movie,The Highwayman,The Highwayman,0,2000.0,,94,"Comedy,Drama,Thriller"
tt0120733,movie,Lion of Oz,Lion of Oz,0,2000.0,,74,"Animation,Family,Musical"
tt0120737,movie,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,0,2001.0,,178,"Action,Adventure,Drama"
tt0120753,movie,The Million Dollar Hotel,The Million Dollar Hotel,0,2000.0,,122,"Drama,Mystery,Thriller"
tt0120755,movie,Mission: Impossible II,Mission: Impossible II,0,2000.0,,123,"Action,Adventure,Thriller"
tt0120804,movie,Resident Evil,Resident Evil,0,2002.0,,100,"Action,Horror,Sci-Fi"
tt0120807,movie,Ricochet River,Ricochet River,0,2001.0,,112,Drama
tt0120824,movie,The Shipping News,The Shipping News,0,2001.0,,111,Drama
tt0120903,movie,X-Men,X-Men,0,2000.0,,104,"Action,Adventure,Sci-Fi"
tt0120912,movie,Men in Black II,Men in Black II,0,2002.0,,88,"Action,Adventure,Comedy"
tt0120913,movie,Titan A.E.,Titan A.E.,0,2000.0,,94,"Action,Adventure,Animation"
tt0120917,movie,The Emperor's New Groove,The Emperor's New Groove,0,2000.0,,78,"Adventure,Animation,Comedy"
tt0121164,movie,Corpse Bride,Corpse Bride,0,2005.0,,77,"Animation,Drama,Family"
tt0121765,movie,Star Wars: Episode II - Attack of the Clones,Star Wars: Episode II - Attack of the Clones,0,2002.0,,142,"Action,Adventure,Fantasy"
tt0121766,movie,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,0,2005.0,,140,"Action,Adventure,Fantasy"
tt0122161,movie,Lured Innocence,Lured Innocence,0,2000.0,,99,"Drama,Thriller"
tt0122247,movie,Serial Killing 4 Dummys,Serial Killing 4 Dummys,0,2004.0,,89,"Comedy,Horror,Mystery"
tt0122459,movie,Return to Me,Return to Me,0,2000.0,,115,"Comedy,Drama,Romance"
tt0123003,movie,Bruno,Bruno,0,2000.0,,108,"Comedy,Drama"
tt0123055,movie,The Elf Who Didn't Believe,The Elf Who Didn't Believe,0,2000.0,,90,"Comedy,Family"
tt0123581,movie,Burning Down the House,Burning Down the House,0,2001.0,,84,Comedy
tt0124889,movie,Sticks,Sticks,0,2001.0,,92,"Comedy,Crime"
tt0125022,movie,Heartbreakers,Heartbreakers,0,2001.0,,123,"Comedy,Crime,Romance"
tt0126029,movie,Shrek,Shrek,0,2001.0,,90,"Adventure,Animation,Comedy"
tt0126899,movie,Eyes Are Upon You,Eyes Are Upon You,0,2001.0,,92,"Crime,Thriller"
tt0127349,movie,Waking the Dead,Waking the Dead,0,2000.0,,105,"Drama,Mystery,Romance"
tt0128158,movie,Deadfall,Deadfall,0,2000.0,,86,Horror
tt0128165,movie,Blazin',Blazin',0,2001.0,,100,"Action,Crime"
tt0128216,movie,Flophouse,Flophouse,0,2002.0,,75,Comedy
tt0130623,movie,Dinosaur,Dinosaur,0,2000.0,,82,"Adventure,Animation,Drama"
tt0131597,movie,Split,Split,0,2004.0,,700,"Action,Crime,Sci-Fi"
tt0131704,movie,The Adventures of Rocky & Bullwinkle,The Adventures of Rocky & Bullwinkle,0,2000.0,,92,"Adventure,Animation,Comedy"
tt0132078,movie,Dead by Monday,Dead by Monday,0,2001.0,,94,Comedy
tt0132245,movie,Driven,Driven,0,2001.0,,116,"Action,Drama,Sport"
tt0132885,movie,BlackMale,BlackMale,0,2000.0,,90,Thriller
tt0132910,movie,The Crow: Salvation,The Crow: Salvation,0,2000.0,,102,"Action,Crime,Fantasy"
tt0133063,movie,Lightmaker,Lightmaker,0,2001.0,,89,Fantasy
tt0133152,movie,Planet of the Apes,Planet of the Apes,0,2001.0,,119,"Action,Adventure,Sci-Fi"
tt0133240,movie,Treasure Planet,Treasure Planet,0,2002.0,,95,"Adventure,Animation,Family"
tt0133752,movie,Fallen Arches,Fallen Arches,0,2000.0,,100,"Crime,Drama,Thriller"
tt0134084,movie,Scream 3,Scream 3,0,2000.0,,116,"Horror,Mystery"
tt0134630,movie,Duets,Duets,0,2000.0,,112,"Comedy,Drama,Music"
tt0134847,movie,Pitch Black,Pitch Black,0,2000.0,,109,"Action,Horror,Sci-Fi"
tt0134983,movie,Supernova,Supernova,0,2000.0,,90,"Horror,Sci-Fi,Thriller"
tt0135707,movie,Wind River,Wind River,0,2000.0,,97,"Drama,Family,Western"
tt0135991,movie,Dominator,Dominator,0,2003.0,,100,"Animation,Comedy,Sci-Fi"
tt0136517,movie,Seven Days of Grace,Seven Days of Grace,0,2006.0,,88,"Comedy,Drama"
tt0137204,movie,Joe Finds Grace,Joe Finds Grace,0,2017.0,,83,"Adventure,Animation,Comedy"
tt0137698,movie,The Girl from China,The Girl from China,1,2000.0,,73,Adult
tt0138288,movie,All Saints Day,All Saints Day,0,2000.0,,82,Comedy
tt0138353,movie,Cement,Cement,0,2000.0,,97,"Crime,Drama"
tt0138524,movie,Intolerable Cruelty,Intolerable Cruelty,0,2003.0,,100,"Comedy,Crime,Romance"
tt0138583,movie,Love... at Your Disposal,Love... at Your Disposal,0,2000.0,,77,"Comedy,Romance"
tt0138749,movie,The Road to El Dorado,The Road to El Dorado,0,2000.0,,89,"Adventure,Animation,Comedy"
tt0138818,movie,The Hiding Place,The Hiding Place,0,2000.0,,97,Drama
tt0138927,movie,Waterproof,Waterproof,0,2000.0,,95,Drama
tt0138946,movie,The Yards,The Yards,0,2000.0,,115,"Crime,Drama,Romance"
tt0139159,movie,Dog Story,Dog Story,0,2000.0,,81,"Crime,Thriller"
tt0139297,movie,Gwen's Tit Torment,Gwen's Tit Torment,1,2002.0,,58,Adult
tt0139388,movie,It Had to Be You,It Had to Be You,0,2000.0,,96,"Comedy,Romance"
tt0139500,movie,In Vanda's Room,No Quarto da Vanda,0,2000.0,,171,Drama
tt0139654,movie,Training Day,Training Day,0,2001.0,,122,"Action,Crime,Drama"
tt0140806,movie,American Reel,American Reel,0,2003.0,,100,"Drama,Music"
tt0141120,movie,The Ghost,The Ghost,0,2001.0,,86,"Action,Thriller"
tt0141907,movie,Town & Country,Town & Country,0,2001.0,,104,"Comedy,Romance"
tt0141926,movie,U-571,U-571,0,2000.0,,116,"Action,War"
tt0142634,movie,Nobody Knows Anything!,Nobody Knows Anything!,0,2003.0,,90,Comedy
tt0142650,movie,Meeting Daddy,Meeting Daddy,0,2000.0,,96,"Comedy,Romance"
tt0143344,movie,Knockout,Knockout,0,2000.0,,99,"Action,Drama"
tt0143558,movie,Father's Acre,Apaföld,0,2009.0,,85,Drama
tt0144084,movie,American Psycho,American Psycho,0,2000.0,,102,"Crime,Drama,Horror"
tt0144142,movie,Committed,Committed,0,2000.0,,98,"Comedy,Drama"
tt0144280,movie,Whispers from a Shallow Grave,Whispers from a Shallow Grave,0,2006.0,,90,"Crime,Fantasy,Mystery"
tt0144528,movie,Nutty Professor II: The Klumps,Nutty Professor II: The Klumps,0,2000.0,,106,"Comedy,Romance,Sci-Fi"
tt0144574,movie,Red Lipstick,Red Lipstick,0,2000.0,,90,"Adventure,Comedy,Crime"
tt0144608,movie,Sinbad: Beyond the Veil of Mists,Sinbad: Beyond the Veil of Mists,0,2000.0,,82,"Action,Adventure,Animation"
tt0144964,movie,Highlander: Endgame,Highlander: Endgame,0,2000.0,,87,"Action,Adventure,Fantasy"
tt0145487,movie,Spider-Man,Spider-Man,0,2002.0,,121,"Action,Adventure,Sci-Fi"
tt0146063,movie,The Princess and the Pea,The Princess and the Pea,0,2002.0,,75,"Adventure,Animation,Family"
tt0146272,movie,Shooting Vegetarians,Shooting Vegetarians,0,2005.0,,76,"Comedy,Drama"
tt0146309,movie,Thirteen Days,Thirteen Days,0,2000.0,,145,"Drama,History,Thriller"
tt0146316,movie,Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,0,2001.0,,100,"Action,Adventure,Fantasy"
tt0146803,movie,"Goodnight, Joseph Parker","Goodnight, Joseph Parker",0,2004.0,,81,Drama
tt0146882,movie,High Fidelity,High Fidelity,0,2000.0,,113,"Comedy,Drama,Music"
tt0146984,movie,The Legend of Bagger Vance,The Legend of Bagger Vance,0,2000.0,,126,"Drama,Fantasy,Sport"
tt0147447,movie,Rocco's Cocktales 6,Sex Animals,1,2000.0,,78,Adult
tt0147486,movie,Shafted!,Shafted!,0,2000.0,,90,"Action,Comedy"
tt0148415,movie,Little Shop of Erotica,Little Shop of Erotica,0,2001.0,,87,Fantasy
tt0148421,movie,Looking for an Echo,Looking for an Echo,0,2000.0,,97,"Drama,Music"
tt0149253,movie,The Good War,Texas 46,0,2002.0,,96,"Drama,History,War"
tt0149367,movie,Where the Money Is,Where the Money Is,0,2000.0,,89,"Comedy,Crime,Drama"
tt0149624,movie,All the Pretty Horses,All the Pretty Horses,0,2000.0,,116,"Drama,Romance,Western"
tt0150021,movie,Camouflage,Camouflage,0,2001.0,,98,"Action,Comedy"
tt0151150,movie,Josh,Josh,0,2000.0,,162,"Action,Drama,Musical"
tt0151299,movie,Last Fair Deal,Last Fair Deal,0,2002.0,,101,Action
tt0151309,movie,Laughing Boy,Laughing Boy,0,2000.0,,82,Comedy
tt0151685,movie,Love,My Father's Love,0,2001.0,,110,Drama
tt0152083,movie,Probably Love,L'amore probabilmente,0,2001.0,,107,Drama
tt0152772,movie,Swing Set,Swing Set,1,2002.0,,73,Adult
tt0153012,movie,The Thief & the Stripper,The Thief & the Stripper,0,2000.0,,84,"Crime,Drama,Thriller"
tt0153100,movie,Time of Her Time,Time of Her Time,0,2000.0,,93,Drama
tt0153464,movie,Up at the Villa,Up at the Villa,0,2000.0,,115,"Drama,Romance"
tt0153516,movie,Venus Delights,Venus Delights,1,2003.0,,52,Adult
tt0153517,movie,Jackpot,Jackpot,1,2005.0,,57,"Adult,Crime,Mystery"
tt0153533,movie,Bitten: Victoria's Shadow,Victoria's Shadow,0,2001.0,,80,Horror
tt0154187,movie,The Bacchae,The Bacchae,0,2002.0,,90,Drama
tt0155150,movie,Secrets of a Chambermaid,Secrets of a Chambermaid,0,2000.0,,99,Drama
tt0156020,movie,Ricky 6,Ricky 6,0,2000.0,,111,"Biography,Crime,Drama"
tt0156100,movie,St. Andrew's Girls,St. Andrew's Girls,0,2003.0,,76,"Comedy,Horror"
tt0156323,movie,Screwed,Screwed,0,2000.0,,81,"Comedy,Crime"
tt0156376,movie,Book of Love: The Definitive Reason Why Men Are Dogs,Book of Love: The Definitive Reason Why Men Are Dogs,0,2002.0,,91,"Comedy,Romance"
tt0156741,movie,Apartment 12,Life/Drawing,0,2000.0,,89,"Comedy,Romance"
tt0156757,movie,Mad About Mambo,Mad About Mambo,0,2000.0,,92,"Comedy,Drama,Romance"
tt0156807,movie,Mr. Accident,Mr. Accident,0,2000.0,,89,Comedy
tt0156812,movie,My Dog Skip,My Dog Skip,0,2000.0,,95,"Comedy,Drama,Family"
tt0156841,movie,The Next Best Thing,The Next Best Thing,0,2000.0,,108,"Comedy,Drama,Romance"
tt0156942,movie,Rave,Rave,0,2000.0,,85,Drama
tt0157007,movie,After Image,After Image,0,2001.0,,92,"Drama,Thriller"
tt0157122,movie,Faithless,Trolösa,0,2000.0,,154,"Drama,Romance"
tt0157191,movie,One Last Dance,One Last Dance,0,2003.0,,101,"Drama,Romance"
tt0157202,movie,Yup Yup Man,Yup Yup Man,0,2000.0,,90,"Action,Crime,Drama"
tt0157262,movie,2001: A Space Travesty,2001: A Space Travesty,0,2000.0,,99,"Comedy,Sci-Fi"
tt0157472,movie,Clockstoppers,Clockstoppers,0,2002.0,,94,"Action,Adventure,Comedy"
tt0157583,movie,Enigma,Enigma,0,2001.0,,119,"Drama,Mystery,Romance"
tt0157836,movie,Island of the Dead,Island of the Dead,0,2000.0,,91,"Horror,Thriller"
tt0158033,movie,Nora,Nora,0,2000.0,,106,"Biography,Drama"
tt0158622,movie,The Flintstones in Viva Rock Vegas,The Flintstones in Viva Rock Vegas,0,2000.0,,90,"Comedy,Family,Romance"
tt0159273,movie,Behind Enemy Lines,Behind Enemy Lines,0,2001.0,,106,"Action,Drama,Thriller"
tt0159290,movie,Bluebird,Bluebird,0,2004.0,,77,"Drama,Music"
tt0159291,movie,Attention Shoppers,Attention Shoppers,0,2000.0,,87,Comedy
tt0159365,movie,Cold Mountain,Cold Mountain,0,2003.0,,154,"Adventure,Drama,Romance"
tt0159371,movie,Impact,Coping,0,2000.0,,90,"Comedy,Drama,Romance"
tt0159378,movie,The Demo Crew,The Demo Crew,0,2001.0,,108,"Action,Drama,Sport"
tt0159396,movie,Civility,Civility,0,2000.0,,82,Thriller
tt0159784,movie,Takedown,Takedown,0,2000.0,,92,"Biography,Crime,Drama"
tt0160009,movie,The Art of War,The Art of War,0,2000.0,,117,"Action,Adventure,Crime"
tt0160127,movie,Charlie's Angels,Charlie's Angels,0,2000.0,,98,"Action,Adventure,Comedy"
tt0160184,movie,Eye See You,D-Tox,0,2002.0,,96,"Crime,Thriller"
tt0160239,movie,Duty Dating,Duty Dating,0,2002.0,,94,"Comedy,Romance"
tt0160240,movie,Easter,Easter,0,2002.0,,90,"Comedy,Drama"
tt0160256,movie,The Unscarred,The Unscarred,0,2000.0,,92,Thriller
tt0160261,movie,False River,False River,0,2005.0,,90,Thriller
tt0160270,movie,Fat Chance,Fat Chance,0,2001.0,,90,Comedy
tt0160275,movie,Final Solution,Final Solution,0,2001.0,,102,"Action,Drama"
tt0160289,movie,Four Dogs Playing Poker,Four Dogs Playing Poker,0,2000.0,,97,"Crime,Drama,Mystery"
tt0160399,movie,Impostor,Impostor,0,2001.0,,95,"Drama,Mystery,Sci-Fi"
tt0160403,movie,The Independent,The Independent,0,2000.0,,81,Comedy
tt0160425,movie,Killing Cinderella,Killing Cinderella,0,2000.0,,88,"Comedy,Romance"
tt0160434,movie,Housebound,Housebound,0,2000.0,,89,Thriller
tt0160447,movie,The Last Great Ride,The Last Great Ride,0,2000.0,,89,Comedy
tt0160480,movie,Long Lost Love,Long Lost Love,0,2001.0,,93,"Comedy,Drama,Romance"
tt0160484,movie,Lost Souls,Lost Souls,0,2000.0,,97,"Drama,Horror,Thriller"
tt0160495,movie,Luckytown,Luckytown,0,2000.0,,101,"Crime,Drama,Mystery"
tt0160547,movie,More Dogs Than Bones,More Dogs Than Bones,0,2000.0,,92,"Comedy,Crime,Drama"
tt0160611,movie,Ordinary Decent Criminal,Ordinary Decent Criminal,0,2000.0,,93,"Comedy,Crime"
tt0160616,movie,Other Voices,Other Voices,0,2000.0,,104,"Drama,Romance,Thriller"
tt0160644,movie,Passion of Mind,Passion of Mind,0,2000.0,,105,"Drama,Mystery,Romance"
tt0160652,movie,The Perfect Tenant,The Perfect Tenant,0,2000.0,,93,Thriller
tt0160663,movie,Blast,Blast,0,2000.0,,88,"Crime,Drama,Thriller"
tt0160706,movie,The Prodigy,The Prodigy,0,2005.0,,120,"Crime,Drama,Thriller"
tt0160710,movie,Punks,Punks,0,2000.0,,91,"Comedy,Music,Romance"
tt0160749,movie,Red Dirt,Red Dirt,0,2000.0,,110,"Drama,Romance"
tt0160751,movie,The Redemption,The Redemption,0,2000.0,,105,"Drama,Family"
tt0160759,movie,Breathing Under Water,Respirar (Debaixo D'água),0,2000.0,,45,"Drama,Thriller"
tt0160797,movie,Rules of Engagement,Rules of Engagement,0,2000.0,,128,"Drama,Thriller,War"
tt0160859,movie,Shades of Darkness,Shades of Darkness,0,2000.0,,88,Thriller
tt0160870,movie,Silent Screamplay,Silent Screamplay,0,2003.0,,120,Thriller
tt0160905,movie,Spooky House,Spooky House,0,2001.0,,106,"Comedy,Family"
tt0161003,movie,Train Ride,Train Ride,0,2000.0,,93,Drama
tt0161081,movie,What Lies Beneath,What Lies Beneath,0,2000.0,,130,"Drama,Horror,Mystery"
tt0161083,movie,What's the Worst That Could Happen?,What's the Worst That Could Happen?,0,2001.0,,94,"Comedy,Crime"
tt0161088,movie,White Boy,White Boy,0,2002.0,,90,Drama
tt0161216,movie,Steal This Movie,Steal This Movie,0,2000.0,,107,"Biography,Drama,Romance"
tt0161860,movie,Nowhere in Africa,Nirgendwo in Afrika,0,2001.0,,141,"Biography,Drama,History"
tt0162030,movie,Unseen Evil,Unseen Evil,0,2001.0,,93,"Horror,Sci-Fi,Thriller"
tt0162203,movie,Blue Shark Hash,Blue Shark Hash,0,2001.0,,93,"Comedy,Romance"
tt0162222,movie,Cast Away,Cast Away,0,2000.0,,143,"Adventure,Drama,Romance"
tt0162346,movie,Ghost World,Ghost World,0,2001.0,,111,"Comedy,Drama"
tt0162650,movie,Shaft,Shaft,0,2000.0,,99,"Action,Crime,Thriller"
tt0162711,movie,Trixie,Trixie,0,2000.0,,116,"Comedy,Crime,Mystery"
tt0162838,movie,Three Days of Rain,Three Days of Rain,0,2002.0,,98,Drama
tt0162983,movie,Hanging Up,Hanging Up,0,2000.0,,94,"Comedy,Drama"
tt0163025,movie,Jurassic Park III,Jurassic Park III,0,2001.0,,92,"Action,Adventure,Sci-Fi"
tt0163080,movie,The Magic Pudding,The Magic Pudding,0,2000.0,,80,"Animation,Family,Musical"
tt0163125,movie,The Operator,The Operator,0,2000.0,,102,"Comedy,Drama,Thriller"
tt0163246,movie,Skippy,Skippy,0,2001.0,,90,"Comedy,Family,Romance"
tt0163566,movie,The Stranger,The Stranger,0,2000.0,,95,Thriller
tt0163596,movie,Dark Water,Dark Water,0,2001.0,,92,"Crime,Drama,Mystery"
tt0163676,movie,The in Crowd,The In Crowd,0,2000.0,,105,"Drama,Mystery,Thriller"
tt0163745,movie,The Debut,The Debut,0,2000.0,,94,"Comedy,Drama"
tt0163764,movie,Net Worth,Net Worth,0,2001.0,,94,"Action,Adventure,Comedy"
tt0163978,movie,The Beach,The Beach,0,2000.0,,119,"Adventure,Drama,Romance"
tt0163983,movie,Bless the Child,Bless the Child,0,2000.0,,107,"Crime,Drama,Horror"
tt0164003,movie,City of Ghosts,City of Ghosts,0,2002.0,,116,"Crime,Drama,Thriller"
tt0164052,movie,Hollow Man,Hollow Man,0,2000.0,,112,"Action,Horror,Sci-Fi"
tt0164182,movie,The Stonecutter,The Stonecutter,0,2000.0,,95,Drama
tt0164184,movie,The Sum of All Fears,The Sum of All Fears,0,2002.0,,124,"Action,Drama,Thriller"
tt0164192,movie,Boltneck,Big Monster on Campus,0,2000.0,,92,"Comedy,Horror,Sci-Fi"
tt0164212,movie,Under Suspicion,Under Suspicion,0,2000.0,,110,"Crime,Drama,Thriller"
tt0164318,movie,Across the Line,Across the Line,0,2000.0,,99,"Drama,Thriller"
tt0164334,movie,Along Came a Spider,Along Came a Spider,0,2001.0,,104,"Drama,Thriller"
tt0164545,movie,Doomsday Man,Doomsday Man,0,2000.0,,89,Drama
tt0164810,movie,Pipe Dream,Pipe Dream,0,2002.0,,91,"Comedy,Romance"
tt0164953,movie,Urban Mythology,Urban Mythology,0,2000.0,,109,"Comedy,Thriller"
tt0164961,movie,Vidocq,Vidocq,0,2001.0,,98,"Action,Crime,Fantasy"
tt0165361,movie,Highway,Highway,0,2002.0,,97,"Crime,Drama"
tt0165400,movie,Nautilus,Nautilus,0,2000.0,,97,"Action,Sci-Fi"
tt0165452,movie,The Rules (for Men),The Rules (For Men),0,2001.0,,96,Comedy
tt0165642,movie,Black Sea 213,Black Sea 213,0,2000.0,,85,"Action,Drama"
tt0165713,movie,The Distinct Smell of Red,The Distinct Smell of Red,0,2001.0,,81,Drama
tt0165800,movie,The Giving Tree,The Giving Tree,0,2000.0,,89,"Drama,Thriller"
tt0165832,movie,Interstate 60: Episodes of the Road,Interstate 60: Episodes of the Road,0,2002.0,,116,"Adventure,Comedy,Drama"
tt0165928,movie,Revenge,Revenge,0,2000.0,,94,Thriller
tt0165929,movie,Romeo Must Die,Romeo Must Die,0,2000.0,,115,"Action,Crime,Thriller"
tt0165982,movie,Sinbad: Legend of the Seven Seas,Sinbad: Legend of the Seven Seas,0,2003.0,,88,"Adventure,Animation,Comedy"
tt0166013,movie,When the Sky Falls,When the Sky Falls,0,2000.0,,107,"Biography,Crime,Drama"
tt0166110,movie,Bones,Bones,0,2001.0,,96,"Crime,Horror"
tt0166158,movie,Daddy and Them,Daddy and Them,0,2001.0,,101,"Comedy,Drama"
tt0166186,movie,Still Life,Still Life,0,2001.0,,90,Drama
tt0166192,movie,Finding Kelly,Finding Kelly,0,2000.0,,88,"Comedy,Family,Mystery"
tt0166276,movie,Monkeybone,Monkeybone,0,2001.0,,93,"Animation,Comedy,Fantasy"
tt0166339,movie,Screenland Drive,Screenland Drive,0,2000.0,,89,Comedy
tt0166370,movie,Subconscious Cruelty,Subconscious Cruelty,0,2000.0,,92,"Fantasy,Horror"
tt0166813,movie,Spirit: Stallion of the Cimarron,Spirit: Stallion of the Cimarron,0,2002.0,,83,"Adventure,Animation,Drama"
tt0166924,movie,Mulholland Drive,Mulholland Dr.,0,2001.0,,147,"Drama,Mystery,Thriller"
tt0167116,movie,Desert Saints,Desert Saints,0,2002.0,,88,"Action,Romance,Thriller"
tt0167183,movie,The Girls' Room,The Girls' Room,0,2000.0,,101,"Comedy,Drama"
tt0167190,movie,Hellboy,Hellboy,0,2004.0,,122,"Action,Adventure,Fantasy"
tt0167203,movie,I Dreamed of Africa,I Dreamed of Africa,0,2000.0,,114,"Adventure,Biography,Drama"
tt0167260,movie,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,0,2003.0,,201,"Action,Adventure,Drama"
tt0167261,movie,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,0,2002.0,,179,"Action,Adventure,Drama"
tt0167360,movie,Race to Space,Race to Space,0,2001.0,,104,"Drama,Family"
tt0167456,movie,Thunderbirds,Thunderbirds,0,2004.0,,95,"Action,Adventure,Comedy"
tt0168446,movie,Aberdeen,Aberdeen,0,2000.0,,113,Drama
tt0168504,movie,A Better Way to Die,A Better Way to Die,0,2000.0,,101,"Action,Comedy,Crime"
tt0168509,movie,The Bird Watcher,Le birdwatcher,0,2000.0,,84,"Comedy,Drama,Mystery"
tt0168578,movie,"Chicks, Man","Chicks, Man",0,2000.0,,93,"Comedy,Romance"
tt0168612,movie,The Playaz Court,The Playaz Court,0,2000.0,,97,"Crime,Drama,Mystery"
tt0168629,movie,Dancer in the Dark,Dancer in the Dark,0,2000.0,,140,"Crime,Drama,Musical"
tt0168631,movie,Innocents,Dark Summer,0,2000.0,,90,"Crime,Drama,Thriller"
tt0168714,movie,Dream Witch,Dream Witch,0,2000.0,,70,Action
tt0168786,movie,Antwone Fisher,Antwone Fisher,0,2002.0,,120,"Biography,Drama"
tt0168856,movie,A Fish Tale,Hjælp! Jeg er en fisk,0,2000.0,,80,"Adventure,Animation,Comedy"
tt0169102,movie,Lagaan: Once Upon a Time in India,Lagaan: Once Upon a Time in India,0,2001.0,,224,"Drama,Musical,Sport"
tt0169122,movie,Perfumed Garden: Tales of the Kama Sutra,Perfumed Garden: Tales of the Kama Sutra,0,2000.0,,95,"Drama,Romance"
tt0169324,movie,Tick Tock,Tick Tock,0,2000.0,,95,"Crime,Drama,Thriller"
tt0169543,movie,Almost Blue,Almost Blue,0,2000.0,,86,Thriller
tt0169579,movie,Baggage,Baggage,0,2003.0,,90,Drama
tt0170008,movie,Hollywood Palms,Hollywood Palms,0,2001.0,,86,Comedy
tt0170016,movie,How the Grinch Stole Christmas,How the Grinch Stole Christmas,0,2000.0,,104,"Comedy,Family,Fantasy"
tt0170367,movie,Peroxide Passion,Peroxide Passion,0,2001.0,,84,Comedy
